cbp_id,cbp_provider_id,cbp_provider_name,cbp_name,cbp_type,batch_id,batch_name,batch_start_date,batch_end_date,cbp_duration,cbp_rating,last_published_on,cbp_retired_on,cbp_status,resource_count,total_certificates_issued,cbp_substatus,data_last_generated_on
do_11396060704172441614,013758892812648448452,National Thermal Power Corporation (NTPC) Limited,Disaster Management Plan  Module 3 (Hindi),Course,"","","","",00:37:19,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113967825451622400112,0133783095823810560,Karmayogi Bharat,sample1111,Program,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1139998086416384001156,01358250306650112027,Central Administrative Tribunal,Display Board of Central Administrative Tribunal,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1134610882151874561850,0134568228588257282,Ministry of Railways,Indian Railways - Indents and Tendering (English),Course,"","","","",00:51:00,4.631578947368421,2022-02-10,"",Live,7,101,Reviewed,2024-02-28 02:03:31 AM
do_11346443737476300811198.img,013422003222487040830,Indira Gandhi National Forest Academy,River and Wetlands,Course,"","","","",05:07:00,"",2023-07-04,"",Draft,10,"",SentToPublish,2024-02-28 02:03:31 AM
do_1135140535869931521153,01341209715000115258,RAKNPA,वरिष्ठ नागरिक बचत योजना (एससीएसएस),Course,"","","","",00:40:00,4.445544554455446,2023-03-28,"",Live,3,3589,SentToPublish,2024-02-28 02:03:31 AM
do_113654709625839616164,01364991683959193671,The Art of Living,Increasing your Emotional Quotient,Course,"","","","",01:07:01,4.5084507042253525,2022-11-21,"",Live,6,5810,SentToPublish,2024-02-28 02:03:31 AM
do_113792887473291264117,01341136245758361636,Department of Personnel and Training DoPT,Finance and Accounts,Course,"","","","",00:41:00,4.5344827586206895,2023-05-25,"",Retired,7,371,SentToPublish,2024-02-28 02:03:31 AM
do_1138001037283737601113,01365658380813107233,Defence Headquarters Training Institute (DHTI),Vigilance Clearance,Course,"","","","",00:12:10,4.444767441860465,2023-05-23,"",Live,2,2914,Reviewed,2024-02-28 02:03:31 AM
do_1138078219662049281159,013662683951005696787,"National Telecommunications Institute for Policy Research, Innovation and Training (NTIPRIT)",Ankit TX and NGS,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113816342168297472118,013594775897538560248,Department of Posts,AWARENESS ON BASIC IMPORTANT RECORDS OF POST OFFICE,Course,"","","","",00:41:58,4.476672347677886,2023-06-14,"",Live,8,53993,SentToPublish,2024-02-28 02:03:31 AM
do_113829849251987456193,0133809553768366080,CBP Karmayogi,मॉड्यूल_परीक्षण,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1138610427408875521138,01365068400963584098,Bureau of Police Research and Development,COURSE ON NDPS ACT,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1138627433531719681134,01341136245758361636,Department of Personnel and Training DoPT,Test Course,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_11387148095329894412,0133809553768366080,CBP Karmayogi,New Offline Blended program,Blended Program,"","","","",00:00:00,"",2023-08-29,"",Retired,4,"",SentToPublish,2024-02-28 02:03:31 AM
do_1138963197455155201344,013616592545947648401,Sashastra Seema Bal (SSB),Circuit Training,Course,"","","","",00:22:19,4.51556629092861,2023-10-03,"",Live,3,50409,SentToPublish,2024-02-28 02:03:31 AM
do_113901526339411968135,0133809553768366080,CBP Karmayogi,Program for 10oct,Program,"","","","",01:44:39,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_1139954244450385921110,0133783095823810560,Karmayogi Bharat,"Introduction to Bharatiya Nagarik Suraksha Sanhita, 2023",Course,"","","","",01:22:36,4.590909090909091,2024-02-21,"",Live,3,1038,Reviewed,2024-02-28 02:03:31 AM
do_1134130139106590721291,0133782666818437120,iGoT,Postal Life Insurance,Course,"","","","",00:57:00,"","",2021-12-06,Retired,0,"","",2024-02-28 02:03:31 AM
do_1134187754845306881442,0133782666818437120,iGoT,Level-I CSSS Course to Develop Behavior Competencies,Course,"","","","",12:30:25,"","",2021-11-27,Retired,0,"","",2024-02-28 02:03:31 AM
do_113426315597299712187,01341099780408934432,IIMB,Effective Communication,Course,"","","","",07:19:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1134696760742133761100,0133872821604761600,Institute of Secretariat Training and Management,Principles of Natural Justice,Course,"","","","",00:31:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1135460230498222081311,01341209715000115258,RAKNPA,Insurance,Course,"","","","",00:40:00,4.4528076463560335,2023-03-24,"",Live,3,5110,SentToPublish,2024-02-28 02:03:31 AM
do_113670527746818048186,01365657284250009617,National Institute of Defence Estates Management (NIDEM),Defence Land Policies - Old Grants and Leases,Course,"","","","",01:10:32,4.5,2022-11-21,"",Retired,9,8,SentToPublish,2024-02-28 02:03:31 AM
do_1138120582228295681213,0133872821604761600,Institute of Secretariat Training and Management,Gender Sensitization  - 1,Course,"","","","",01:15:00,4.461904761904762,2023-06-06,"",Live,2,1858,SentToPublish,2024-02-28 02:03:31 AM
do_113856632458887168176,01365068400963584098,Bureau of Police Research and Development,investigation of rape cases,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1138623537018388481112,013417348380262400189,NACIN National Academy of Customs Indirect Taxes and Narcotics,Composition Scheme for Goods and Services,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_1138934103530618881283,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),Important Sections of Limitation Act,Course,"","","","",00:29:47,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_113903263624986624189.img,01395227764050329637613,NSE Academy Ltd,Mergers and Acquisitions: An Overview,Course,"","","","",01:07:28,"",2023-10-26,"",Draft,2,"",SentToPublish,2024-02-28 02:03:31 AM
do_113908307129819136137.img,0139061008097689606862,Maritime Research Foundation,E-Learning Modules on Basics of the Underwater World (Part-2),Course,"","","","",02:33:25,"",2023-11-10,"",Draft,36,"",InReview,2024-02-28 02:03:31 AM
do_1139466112004259841116,0133783095823810560,Karmayogi Bharat,SAMARTH Zila,Curated Program,"","","","",30:52:29,4.475935828877005,2024-01-30,"",Live,184,22,Reviewed,2024-02-28 02:03:31 AM
do_1134674873733611521291,013417348380262400189,NACIN National Academy of Customs Indirect Taxes and Narcotics,Marathi,Course,"","","","",12:02:00,"","",2022-02-04,Retired,0,"","",2024-02-28 02:03:31 AM
do_11365572881159782414,0133809553768366080,CBP Karmayogi,28 Oct cert Notification test,Course,"","","","",01:00:00,"",2022-10-28,"",Retired,2,4,SentToPublish,2024-02-28 02:03:31 AM
do_1137344246277570561105,0133809553768366080,CBP Karmayogi,ElasticSearch,Course,"","","","",02:00:00,"",2023-02-16,2023-02-16,Retired,2,1,SentToPublish,2024-02-28 02:03:31 AM
do_1137732089032130561116,0133809553768366080,CBP Karmayogi,Sample_course,Course,"","","","",00:15:55,"",2023-04-12,"",Retired,6,3,SentToPublish,2024-02-28 02:03:31 AM
do_113795866042818560129,01365658380813107233,Defence Headquarters Training Institute (DHTI),COMPLAINTS,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113799289764036608196,0134801498081607683527,National Academy of Direct Taxes NADT,.............,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_1138319085802127361122,0135997900135055367644,Defence Accounts Department (DAD),CCS LTC Rules 1988,Course,"","","","",00:47:16,4.490322580645161,2024-01-04,"",Live,3,786,SentToPublish,2024-02-28 02:03:31 AM
do_113838179416547328195,013422003222487040830,Indira Gandhi National Forest Academy,Test Course Title,Course,"","","","",01:01:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113851555648208896129,01341081529829785612,Ministry of Rural Development,Practical Handbook on Cross Drainage Structures and Bridges,Course,"","","","",01:50:00,4.117647058823529,2023-08-02,"",Retired,2,72,SentToPublish,2024-02-28 02:03:31 AM
do_1138645439108300801168,01341209094833766448,Ministry of Skill Development and Entrepreneurship,Know Your Ministry Induction Module,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113903317273632768187,0133783095823810560,Karmayogi Bharat,Sample check,Program,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113907531258945536110,01341136245758361636,Department of Personnel and Training DoPT,123 test COMMIT,Program,"","","","",20:20:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113976189734223872112,01361377347006464012,POWERGRID CORPORATION OF INDIA LIMITED,Smart Grid Technologies,Course,"","","","",02:35:00,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_113982626291867648193,01341086150163660826,J-PAL SA,Transforming India through Data and Evidence,Course,"","","","",00:15:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113986828117164032135,01341136245758361636,Department of Personnel and Training DoPT,ABCDEFGHIJK,Curated Program,"","","","",04:15:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_11342501778140364816,013417348380262400189,NACIN National Academy of Customs Indirect Taxes and Narcotics,Course on Basic of Covid-19,Course,"","","","",04:10:55,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1134518024453898241295,013417348380262400189,NACIN National Academy of Customs Indirect Taxes and Narcotics,How to develop content for iGOT Karmayogi platform,Course,"","","","",02:46:40,"","",2022-02-01,Retired,0,"","",2024-02-28 02:03:31 AM
do_1134546477184942081197,01341209094833766448,Ministry of Skill Development and Entrepreneurship,Understanding PMKVY,Course,"","","","",03:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1135473371817820161327,0134568228588257282,Ministry of Railways,Manual Maintenance of Track,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_11356570940307046419,0134913087249776646170,Ministry of Mines,Mapping techniques in Flood Basalt Provinces,Course,"","","","",03:10:00,"",2022-06-27,2022-07-16,Retired,14,0,Reviewed,2024-02-28 02:03:31 AM
do_113620401950777344144.img,013618933546754048361,Government e Market Place(GeM),Registration of Buyers,Course,"","","","",01:38:20,"",2023-03-20,"",Draft,16,"","",2024-02-28 02:03:31 AM
do_1136259137587445761503,013413016323874816106,SVPNPA,Module 08 - Grammar and Conversations,Course,"","","","",00:59:00,3.923076923076923,2022-09-22,"",Live,9,56,SentToPublish,2024-02-28 02:03:31 AM
do_1136293046000599041714,0133872821604761600,Institute of Secretariat Training and Management,Self-Paced Learning for Personal Assistants,Program,"","","","",09:32:44,4.0,2023-01-23,"",Live,28,0,Reviewed,2024-02-28 02:03:31 AM
do_1136301651235799041748,013413016323874816106,SVPNPA,Marathi Language Course,Program,"","","","",11:46:00,5.0,2022-09-22,"",Live,111,0,Reviewed,2024-02-28 02:03:31 AM
do_113693750231154688192,0133872821604761600,Institute of Secretariat Training and Management,Pensionary Benefits,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113816929662091264131,013594775897538560248,Department of Posts,AWARENESS ON PRODUCTS AND SERVICES,Course,"","","","",02:05:27,4.46081208687441,2023-06-15,"",Live,20,12671,SentToPublish,2024-02-28 02:03:31 AM
do_1138233678993653761452,0138078359387013121021,Indian School of Business,Evidence in Public Policy,Course,"","","","",04:56:14,4.426470588235294,2023-07-26,"",Live,30,374,"",2024-02-28 02:03:31 AM
do_113829120151887872166,013662683951005696787,"National Telecommunications Institute for Policy Research, Innovation and Training (NTIPRIT)",Network Function Virtualisation,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113877855014952960152,0134801498081607683527,National Academy of Direct Taxes NADT,Hindi Vakya Parichay,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113986243151429632131,01365655859793100829,Centre for Development of Telematics (C-DOT),ICCTEP - Wireless Communication Fundamentals,Course,"","","","",02:00:00,"","","",Review,0,"",Reviewed,2024-02-28 02:03:31 AM
do_113994564359462912196,01364991683959193671,The Art of Living,Yoga Challenge- Level 1,Course,"","","","",05:28:22,"","","",Review,0,"",Reviewed,2024-02-28 02:03:31 AM
do_1134129073879859201245,0133782666818437120,iGoT,Urban Development in India: Basic Version,Course,"","","","",02:32:00,"","",2023-01-11,Retired,0,"",Reviewed,2024-02-28 02:03:31 AM
do_1134673135528345601222,0133872821604761600,Institute of Secretariat Training and Management,Appeal Revision and Review,Course,"","","","",00:35:00,4.6875,2023-04-06,"",Live,2,773,SentToPublish,2024-02-28 02:03:31 AM
do_113813356782813184125,0133872821604761600,Institute of Secretariat Training and Management,Grey Water Management,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113851555648208896129.img,01341081529829785612,Ministry of Rural Development,Practical Handbook on Cross Drainage Structures and Bridges,Course,"","","","",01:50:00,"",2023-08-02,"",Retired,2,"",SentToPublish,2024-02-28 02:03:31 AM
do_1138870269052518401141,013621597200834560442,National E-Governance Division (NEGD) DeitY Govt. of India,eGovernance Certification Programme,Program,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113917407921176576129,013812729727492096232,National Academy of Indian Railways (NAIR),Project Managment,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113425565542588416134,013417348380262400189,NACIN National Academy of Customs Indirect Taxes and Narcotics,Introduction to Local Governance,Course,"","","","",02:30:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1134807185863065601204,0133809553768366080,CBP Karmayogi,course for updating profile,Course,"","","","",00:00:00,"","",2022-02-23,Retired,0,"","",2024-02-28 02:03:31 AM
do_11350858056199372816,0133809553768366080,CBP Karmayogi,Program 03 APRIL 20:07,Program,"","","","",01:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113511367201882112189,0133809553768366080,CBP Karmayogi,Flipbook 07 April,Course,"","","","",00:00:00,"","",2022-10-18,Retired,0,"","",2024-02-28 02:03:31 AM
do_113620193731698688127,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),Broadband Access Network,Program,"","","","",00:30:00,"","",2022-09-09,Retired,0,"","",2024-02-28 02:03:31 AM
do_113690227398918144116,013417192313331712147,CBI Academy,Practical Aspects of Amendments in PC Act 1988,Course,"","","","",00:50:28,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113728429423558656160,013662683951005696787,"National Telecommunications Institute for Policy Research, Innovation and Training (NTIPRIT)",Roles and Responsibilities of Tech Vertical LSA,Course,"","","","",03:23:56,"","","",Draft,0,"",SentToPublish,2024-02-28 02:03:31 AM
do_1138190209832796161262.img,0134001680852664321,Capacity Building Commission,Blockchain for Secure and Trusted Records,Course,"","","","",02:40:30,"",2023-08-03,"",Draft,10,"","",2024-02-28 02:03:31 AM
do_113827496476262400124,0133872821604761600,Institute of Secretariat Training and Management,Conduct Rules,Course,"","","","",01:22:17,4.575971731448763,2023-07-04,"",Live,7,2080,SentToPublish,2024-02-28 02:03:31 AM
do_113829110808387584160,0133872821604761600,Institute of Secretariat Training and Management,Interpersonal Skills,Course,"","","","",01:37:41,4.483333333333333,2023-07-03,"",Live,27,207,SentToPublish,2024-02-28 02:03:31 AM
do_1138312390339297281121,013662683951005696787,"National Telecommunications Institute for Policy Research, Innovation and Training (NTIPRIT)",CEIR- Block Your Lost/Stolen Mobile,Course,"","","","",00:25:00,4.510204081632653,2023-07-04,"",Live,2,451,SentToPublish,2024-02-28 02:03:31 AM
do_1138708257486110721193,013758892812648448452,National Thermal Power Corporation (NTPC) Limited,NTPC SAFETY LIFE SAVING RULES,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113872856392187904133.img,0138727879785103361211,Genpact,Business Process Management,Course,"","","","",01:40:07,"",2023-08-31,"",Draft,8,"",SentToPublish,2024-02-28 02:03:31 AM
do_113903406089797632146,0136704096171786241003,Andhra Pradesh Human Resource Development Institute (APHRDI),COMMIT_Andhra,Program,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113907591880073216117,0134001680852664321,Capacity Building Commission,Plagiarism,Course,"","","","",00:41:16,4.6173913043478265,2023-11-14,"",Live,3,633,SentToPublish,2024-02-28 02:03:31 AM
do_113942244714315776132,01341136245758361636,Department of Personnel and Training DoPT,niti for states,Blended Program,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
